schema_version,run_id,round,method,physical_client_id,virtual_client_id,num_examples,sparse_comm_enabled,sparse_metric,sparse_ratio,sparse_warmup_rounds,sparse_num_params_total,sparse_num_params_sent,sparse_compression_ratio,sparse_threshold,sparse_score_mean,sparse_score_p50,sparse_score_p90,sparse_sent_update_l2,sparse_dropped_update_l2,sparse_sent_update_fraction_l2,update_l2_norm,label_entropy,kl_to_global_label_distribution,local_epochs,batch_size,train_loss,task_loss,prior_loss,regularization_loss,accuracy_local_train_estimate,loss_local_train_estimate,num_batches,num_examples_seen,ola_fisher_mean,ola_fisher_std,ola_fisher_p50,ola_fisher_p90,ola_fisher_max,update_linf_norm,update_cosine_to_global,drift_from_global_before_l2,ola_task_loss,ola_prior_loss,ola_precision_mean,ola_precision_std,ola_precision_min,ola_precision_p10,ola_precision_p25,ola_precision_p50,ola_precision_p75,ola_precision_p90,ola_precision_p95,ola_precision_max,ola_sigma_mean,ola_sigma_std,ola_sigma_min,ola_sigma_p10,ola_sigma_p25,ola_sigma_p50,ola_sigma_p75,ola_sigma_p90,ola_sigma_p95,ola_sigma_max,ola_snr_raw_mean,ola_snr_raw_std,ola_snr_raw_min,ola_snr_raw_p10,ola_snr_raw_p25,ola_snr_raw_p50,ola_snr_raw_p75,ola_snr_raw_p90,ola_snr_raw_p95,ola_snr_raw_max,num_examples_train
bayesfl_observability_v1,ola_precision_update_prune075_keep025_seed42,21,ola,279,22,12,1,precision_update,0.25,20,101770,25443,0.2500049130392061,6.380475627617427e-08,8.392936417325277e-08,3.0559982699355365e-08,1.1536969427685187e-07,0.026205538436170357,0.007736514555357191,0.9590776637684223,0.027323687565825653,0.6172417697303416,1.6358465807671725,2,32,0.2552061900496483,0.2552061900496483,3.2392224753180487e-12,1.6196112376590246e-13,1.0,0.2552061900496483,2,24.0,7.385571743509866e-05,0.0009500378120112288,8.113079275062773e-06,9.756074941833507e-05,0.1473492830991745,0.003825858235359192,0.9999927175853308,0.027323687565825653,0.2552061900496483,3.2392224753180487e-12,0.001162187750036944,0.000914505636228704,0.0010005866643041372,0.0010097060585394502,0.0010234285437036306,0.0010466203093528748,0.0010957499325741082,0.0013095725676976146,0.0014835301903076456,0.04940418899059296,30.14741911768644,2.326896560615378,4.499022006988525,27.633457565307616,30.209551334381104,30.910456657409668,31.258723735809326,31.47041893005371,31.54554033279419,31.61350440979004,0.0006535441436471584,0.0008782698924456845,2.0444885535983244e-09,0.00012076010546144783,0.00030035813155713246,0.0005960261640395289,0.000895896551965328,0.0010820720608883756,0.0011821307300140386,0.04548094340587511,12
bayesfl_observability_v1,ola_precision_update_prune075_keep025_seed42,21,ola,286,22,12,1,precision_update,0.25,20,101770,25443,0.2500049130392061,7.767104909895762e-08,9.916247057236226e-08,4.084089673574024e-08,1.3715101751499668e-07,0.034290540258826864,0.009621818577502618,0.9628146590815211,0.0356148921657865,-0.0,2.185987945410232,2,32,0.22230146825313568,0.22230146825313568,5.2642894383947425e-12,2.632144719197371e-13,1.0,0.22230146825313568,2,24.0,0.0001271914105487719,0.0024211829714515347,1.4774716873944271e-05,0.00013249113835627228,0.3804891109466553,0.006114259362220764,0.9999876023011417,0.0356148921657865,0.22230146825313568,5.2642894383947425e-12,0.0011647275440019493,0.0009277695182014431,0.001000589458271861,0.0010096050100401044,0.0010232458589598536,0.001047179801389575,0.0010966645495500416,0.0013124391320161522,0.0014898834400810296,0.04882076010107994,30.1326998601649,2.3484487876998443,4.525824546813965,27.60326156616211,30.196951389312744,30.902198791503906,31.261512756347656,31.471994400024414,31.54637231826782,31.613460540771484,0.000654463150454331,0.000886835062455409,3.987874004800713e-09,0.00012067633412356128,0.00030068716505230597,0.0005962401819337661,0.0008962785502440316,0.0010826458710923887,0.0011825610498049594,0.04862201953657384,12
bayesfl_observability_v1,ola_precision_update_prune075_keep025_seed42,21,ola,125,10,4,1,precision_update,0.25,20,101770,25443,0.2500049130392061,8.11845731162053e-08,1.286208860879396e-07,3.997023589582052e-08,1.7873258592319073e-07,0.0385722656087023,0.009616150943006671,0.9703016013804723,0.03975286194913476,0.5623351446188083,1.818115478821869,2,32,0.2886378690600395,0.2886378690600395,9.621142424420803e-12,4.810571212210401e-13,1.0,0.2886378690600395,2,8.0,0.00015951721728579195,0.0021936698776197847,1.4933657439542003e-05,0.00021290632430464085,0.2695058584213257,0.005109667778015137,0.9999845629373056,0.03975286194913476,0.2886378690600395,9.621142424420803e-12,0.0011662668671196868,0.0009492980662500418,0.0010005866643041372,0.0010099284118041396,0.0010234684741590172,0.0010475647286511958,0.0011005339911207557,0.001317745528649539,0.001494254067074507,0.05506660416722298,30.117017507192323,2.3483018419037904,4.261434555053711,27.54762878417969,30.143817901611328,30.896520614624023,31.258113861083984,31.46695327758789,31.552024173736573,31.61350440979004,0.0006547106516177647,0.0008889362813426157,2.4510939079837745e-09,0.00012093098395704785,0.00030035208160930724,0.0005962544449956976,0.0008968774409360304,0.0010835258042963614,0.0011842416687566587,0.04843582925396955,4
bayesfl_observability_v1,ola_precision_update_prune075_keep025_seed42,21,ola,127,10,1,1,precision_update,0.25,20,101770,25443,0.2500049130392061,1.182711565628756e-07,2.9032074753295115e-07,5.7192039480918715e-08,3.020530464274353e-07,0.07459022642049955,0.0139504815726007,0.9829560726198434,0.07588358065859083,-0.0,2.3277319754160017,2,32,0.27578939497470856,0.27578939497470856,7.000527935119294e-11,3.500263967559647e-12,1.0,0.27578939497470856,2,2.0,0.0008529964990117574,0.011130214017491306,4.5189714001026005e-05,0.0007760578882880509,0.9719957709312439,0.008109673857688904,0.9999436512595562,0.07588358065859083,0.27578939497470856,7.000527935119294e-11,0.0011992896926580892,0.001230860818172645,0.0010005567455664277,0.0010102422558702529,0.0010246644960716367,0.0010503802332095802,0.001111996389226988,0.001391707954462618,0.001617284642998129,0.09240468591451645,29.931939623130262,2.615977559582409,3.289674997329712,26.805624771118165,29.98805522918701,30.85508441925049,31.239866256713867,31.462064933776855,31.55209732055664,31.613977432250977,0.0006629286349277725,0.0009349517497866748,4.913012224433044e-09,0.00012205936761670946,0.0003026015969037996,0.0005998849636173319,0.0009018924896044927,0.0010911312964885262,0.001197243856907439,0.04537111712581778,1
bayesfl_observability_v1,ola_precision_update_prune075_keep025_seed42,21,ola,288,23,1,1,precision_update,0.25,20,101770,25443,0.2500049130392061,1.7841811658463307e-07,4.641904861396837e-07,1.0138458888004435e-07,3.362828305132192e-07,0.10105662249950938,0.022836348853325455,0.9754055042105191,0.10360472855984479,-0.0,2.185987945410232,2,32,0.5136319436132908,0.5136319436132908,7.252951017555631e-11,3.6264755087778156e-12,1.0,0.5136319436132908,2,2.0,0.0015971158159862897,0.021475926479276715,0.0001389938115607947,0.001255829865112902,2.790741443634033,0.013775795698165894,0.9998949726134944,0.10360472855984479,0.5136319436132908,7.252951017555631e-11,0.0012347239467582684,0.001489903536151387,0.0010005567455664277,0.001011433347593993,0.001027816440910101,0.0010573840118013322,0.0011174387182109058,0.0014175435295328501,0.0017469060025177875,0.16074366867542267,29.750736419765914,2.936239531500322,2.4942102432250977,26.56022834777832,29.914939880371094,30.752726554870605,31.19192886352539,31.443535804748535,31.543721008300782,31.613977432250977,0.000671942746348673,0.0010232449001264597,2.8116124740089846e-09,0.00012243292604932832,0.00030407352004123563,0.0006034881371230864,0.0009071240125746809,0.0010973365412887473,0.001212580856261398,0.09399266413263346,1
bayesfl_observability_v1,ola_precision_update_prune075_keep025_seed42,22,ola,95,7,23,1,precision_update,0.25,20,101770,25443,0.2500049130392061,8.282049741240721e-08,1.2686921294639774e-07,3.9459866534464344e-08,1.4586897410288036e-07,0.03871471254706632,0.009818801357672052,0.9693113973459616,0.03994042848672754,0.8945510979978213,1.3821042036330575,2,32,0.3802514970302582,0.3802514970302582,1.0221448687453005e-11,5.110724343726503e-13,0.9782608695652174,0.3802514970302582,2,46.0,0.00016049147524595855,0.00261346116630378,1.3869268968846882e-05,0.0001639345136936754,0.25337380170822144,0.00497320294380188,0.9999845308361225,0.03994042848672754,0.3802514970302582,1.0221448687453005e-11,0.0011665638848798604,0.0009338095507794618,0.001000588177703321,0.0010101800668053328,0.001026604906655848,0.0010517010232433677,0.0010994096810463816,0.001312105706892908,0.0014823454781435423,0.04714496061205864,30.100043501019467,2.320293289795814,4.6055588722229,27.606768798828124,30.15922737121582,30.835702896118164,31.210329055786133,31.463034057617186,31.548358917236328,31.613481521606445,0.0006567268327694661,0.0008922690255569766,1.9832628981912773e-08,0.00012126394191670602,0.0003007980641795848,0.0005965463332754865,0.0008982978356581507,0.0010869760991734105,0.0011935707674733838,0.04536107913137907,23
bayesfl_observability_v1,ola_precision_update_prune075_keep025_seed42,22,ola,141,11,30,1,precision_update,0.25,20,101770,25443,0.2500049130392061,5.6393524986916854e-08,8.703835256459793e-08,3.066081615105576e-08,1.1091890001385709e-07,0.024930010572913528,0.0070769691485391235,0.9619903192078987,0.02591503269330284,1.5190465305721117,0.7674065092926465,2,32,0.34504880011081696,0.34504880011081696,3.4893418449782887e-12,1.7446709224891445e-13,1.0,0.34504880011081696,2,60.0,6.647128519882291e-05,0.000747248799612915,8.174997674359474e-06,8.062104461714631e-05,0.08678631484508514,0.002927064895629883,0.9999935018914111,0.02591503269330284,0.34504880011081696,3.4893418449782887e-12,0.001162290242699414,0.0008949899390548446,0.0010005624499171972,0.0010099392267875374,0.0010260663693770766,0.0010510112042538822,0.001098158652894199,0.0013079219846986235,0.001475159206893295,0.04720433056354523,30.123014314312638,2.2939718549511223,4.602662086486816,27.65088768005371,30.17640256881714,30.845820426940918,31.218517303466797,31.466785621643066,31.551237106323242,31.613887786865234,0.0006553455556011344,0.0008768991528447049,1.523307828907168e-12,0.00012139734647333627,0.0003004758334757002,0.0005962168866601638,0.0008977663727622075,0.0010864958406150303,0.001192915739190852,0.04307473106358771,30
bayesfl_observability_v1,ola_precision_update_prune075_keep025_seed42,22,ola,147,11,14,1,precision_update,0.25,20,101770,25443,0.2500049130392061,9.072014883803117e-08,1.3186764692520092e-07,4.361658139816118e-08,2.0478513545042854e-07,0.04004322918146772,0.010801058946359767,0.965493449286568,0.04147436651285088,0.8918673953172509,1.3950007042270034,2,32,0.6372127532958984,0.6372127532958984,8.282443307583431e-12,4.141221653791716e-13,0.7857142857142857,0.6372127532958984,2,28.0,0.00017183315669440247,0.0018411161389239536,1.7655236661084928e-05,0.00026807282119989395,0.15684407949447632,0.003923073410987854,0.9999832997054579,0.04147436651285088,0.6372127532958984,8.282443307583431e-12,0.0011670794202949786,0.000919897936769024,0.0010005882941186428,0.0010105107096023858,0.001026503392495215,0.0010518229682929814,0.0011022693070117384,0.0013180312816984956,0.0014877099951263516,0.04714100435376167,30.0858780632392,2.3245518613358502,4.605752468109131,27.544643020629884,30.120081901550293,30.833914756774902,31.211872100830078,31.457885932922363,31.549400520324706,31.613479614257812,0.0006566494712484036,0.0008856374067133815,4.69615865950159e-09,0.00012099277216371725,0.0003006589156777882,0.0005971016900094984,0.0008985602424114394,0.0010878021422781317,0.0011942910296152878,0.042957352749036844,14
bayesfl_observability_v1,ola_precision_update_prune075_keep025_seed42,22,ola,108,8,1,1,precision_update,0.25,20,101770,25443,0.2500049130392061,1.952883112112027e-08,3.195275794390809e-08,9.041181055994413e-09,4.3039267631013633e-08,0.013606805081643521,0.0022054070500737506,0.9871181052962825,0.013784373935233872,-0.0,2.3163460082440825,2,32,0.038728371262550354,0.038728371262550354,1.0558254574452586e-12,5.2791272872262934e-14,1.0,0.038728371262550354,2,2.0,1.9045327129018347e-05,0.0003540637741639138,6.821738338658179e-07,1.1606831321842037e-05,0.05418795719742775,0.002306893467903137,0.999998157006248,0.013784373935233872,0.038728371262550354,1.0558254574452586e-12,0.0011601345116777535,0.000880396571960149,0.001000558608211577,0.00100989849306643,0.0010257994290441275,0.0010503139346837997,0.001097233616746962,0.0013047864777036011,0.001470246276585385,0.04713683947920799,30.136612584195696,2.2810036837631498,4.605955600738525,27.68409118652344,30.189120292663574,30.85605812072754,31.222578048706055,31.46742057800293,31.55191993713379,31.613948822021484,0.0006545375565425535,0.0008701347473525408,1.0476950762968955e-08,0.0001212232369996507,0.0003002063248360015,0.0005960836875339253,0.0008973861648072736,0.0010858572688183508,0.0011916650915573743,0.04296364294199884,1
bayesfl_observability_v1,ola_precision_update_prune075_keep025_seed42,22,ola,109,8,28,1,precision_update,0.25,20,101770,25443,0.2500049130392061,9.200093001099016e-08,1.371441158297309e-07,4.6384259227592525e-08,1.7570230516347298e-07,0.041720722498516966,0.010864961147583308,0.9677231616254396,0.04311224961118075,0.8583093118876355,1.4436829998723784,2,32,0.5075048953294754,0.5075048953294754,1.0555088920949363e-11,5.277544460474682e-13,0.8928571428571429,0.5075048953294754,2,56.0,0.0001874486887367033,0.0027031240031417853,1.910570790641941e-05,0.0002104136219713837,0.3415309488773346,0.005754187703132629,0.9999819707507688,0.04311224961118075,0.5075048953294754,1.0555088920949363e-11,0.001167789214300562,0.0009348876121975396,0.0010005622170865536,0.0010099606006406248,0.0010265095625072718,0.0010525734396651387,0.0011006366985384375,0.0013180348556488754,0.0014891120896209026,0.05171975493431091,30.08774912905761,2.330245650994006,4.397154808044434,27.54460506439209,30.14241313934326,30.822921752929688,31.211778163909912,31.466452598571777,31.551166534423828,31.6138916015625,0.0006570680323630476,0.0008920472930433351,5.246448284415654e-09,0.00012104709115928381,0.0003007464938118175,0.000596700875612233,0.0008988112533120348,0.0010874585445761514,0.0011948666945814689,0.04426589412981824,28
