2026-07-25 19:13:13,201 | INFO | Starting Bayesian FL source run
2026-07-25 19:13:13,201 | INFO | Flower version: 1.29.0
2026-07-25 19:13:13,202 | INFO | Method=ola dataset=mnist model=mlp
2026-07-25 19:13:13,202 | INFO | Physical devices=300 Flower virtual clients=24 client_fraction=0.0500
2026-07-25 19:13:13,202 | INFO | Output directory: /home/micl/DungNDH/micl/bayesfl_base_source/outputs/sparse_selection_ablation_mnist_noniid_unbalanced/ola_sparse_bayesian_keep100_seed42
2026-07-25 19:13:14,419 | INFO | Loaded dataset with input_shape=(1, 28, 28) num_classes=10
2026-07-25 19:13:14,419 | INFO | Saved device/data summary to outputs/sparse_selection_ablation_mnist_noniid_unbalanced/ola_sparse_bayesian_keep100_seed42/device_summary.csv
2026-07-25 19:13:14,420 | INFO | Initial payload arrays: [(101770,), (101770,)]
2026-07-25 19:13:14,428 | INFO | Flower client_resources={'num_cpus': 1.0, 'num_gpus': 0.25}
2026-07-25 19:13:14,549 | WARNING | DEPRECATED FEATURE: flwr.simulation.start_simulation() is deprecated.
	Instead, use the `flwr run` CLI command to start a local simulation in your Flower app, as shown for example below:

		$ flwr new  # Create a new Flower app from a template

		$ flwr run  # Run the Flower app in Simulation Mode

	Using `start_simulation()` is deprecated.

            This is a deprecated feature. It will be removed
            entirely in future versions of Flower.
        
2026-07-25 19:13:14,550 | INFO | Starting Flower simulation, config: num_rounds=200, no round_timeout
2026-07-25 19:13:16,765 | INFO | Flower VCE: Ray initialized with resources: {'node:203.249.64.186': 1.0, 'GPU': 2.0, 'node:__internal_head__': 1.0, 'object_store_memory': 73273781452.0, 'CPU': 48.0, 'memory': 170972156724.0, 'accelerator_type:G': 1.0}
2026-07-25 19:13:16,765 | INFO | Optimize your simulation with Flower VCE: https://flower.ai/docs/framework/how-to-run-simulations.html
2026-07-25 19:13:16,765 | INFO | Flower VCE: Resources for each Virtual Client: {'num_cpus': 1.0, 'num_gpus': 0.25}
2026-07-25 19:13:16,850 | INFO | Flower VCE: Creating VirtualClientEngineActorPool with 8 actors
2026-07-25 19:13:16,851 | INFO | [INIT]
2026-07-25 19:13:16,851 | INFO | Using initial global parameters provided by strategy
2026-07-25 19:13:16,851 | INFO | Starting evaluation of initial global parameters
2026-07-25 19:13:24,012 | INFO | initial parameters (loss, other metrics): 2.2839737342834474, {'accuracy': 0.1078, 'global_ece': 0.03257808776050807, 'selected_count': 0, 'active_physical_devices': 0}
2026-07-25 19:13:24,012 | INFO | 
2026-07-25 19:13:24,012 | INFO | [ROUND 1]
2026-07-25 19:13:24,013 | INFO | configure_fit: strategy sampled 24 clients (out of 24)
2026-07-25 19:13:29,137 | INFO | aggregate_fit: received 24 results and 0 failures
2026-07-25 19:13:35,493 | INFO | fit progress: (1, 2.3307272216796875, {'accuracy': 0.1796, 'global_ece': 0.16856245951354504, 'selected_count': 15, 'active_physical_devices': 15}, 11.481165530974977)
2026-07-25 19:13:35,493 | INFO | configure_evaluate: no clients selected, skipping evaluation
2026-07-25 19:13:35,493 | INFO | 
2026-07-25 19:13:35,493 | INFO | [ROUND 2]
2026-07-25 19:13:35,494 | INFO | configure_fit: strategy sampled 24 clients (out of 24)
2026-07-25 19:13:37,614 | INFO | aggregate_fit: received 24 results and 0 failures
2026-07-25 19:13:44,157 | INFO | fit progress: (2, 2.2859997341156006, {'accuracy': 0.244, 'global_ece': 0.15164483111947774, 'selected_count': 15, 'active_physical_devices': 15}, 20.145526304026134)
2026-07-25 19:13:44,158 | INFO | configure_evaluate: no clients selected, skipping evaluation
2026-07-25 19:13:44,158 | INFO | 
2026-07-25 19:13:44,158 | INFO | [ROUND 3]
2026-07-25 19:13:44,159 | INFO | configure_fit: strategy sampled 24 clients (out of 24)
2026-07-25 19:13:46,028 | INFO | aggregate_fit: received 24 results and 0 failures
2026-07-25 19:13:52,446 | INFO | fit progress: (3, 1.91093461227417, {'accuracy': 0.352, 'global_ece': 0.07122805301994085, 'selected_count': 15, 'active_physical_devices': 15}, 28.434600480017252)
2026-07-25 19:13:52,447 | INFO | configure_evaluate: no clients selected, skipping evaluation
2026-07-25 19:13:52,447 | INFO | 
2026-07-25 19:13:52,447 | INFO | [ROUND 4]
2026-07-25 19:13:52,448 | INFO | configure_fit: strategy sampled 24 clients (out of 24)
2026-07-25 19:13:54,480 | INFO | aggregate_fit: received 24 results and 0 failures
2026-07-25 19:14:01,254 | INFO | fit progress: (4, 1.8274969833374024, {'accuracy': 0.2777, 'global_ece': 0.17347854429632426, 'selected_count': 15, 'active_physical_devices': 15}, 37.242082354961894)
2026-07-25 19:14:01,255 | INFO | configure_evaluate: no clients selected, skipping evaluation
2026-07-25 19:14:01,255 | INFO | 
2026-07-25 19:14:01,255 | INFO | [ROUND 5]
2026-07-25 19:14:01,258 | INFO | configure_fit: strategy sampled 24 clients (out of 24)
2026-07-25 19:14:03,311 | INFO | aggregate_fit: received 24 results and 0 failures
2026-07-25 19:14:10,151 | INFO | fit progress: (5, 1.5390666036605836, {'accuracy': 0.522, 'global_ece': 0.16253668999075885, 'selected_count': 15, 'active_physical_devices': 15}, 46.13949039601721)
2026-07-25 19:14:10,152 | INFO | configure_evaluate: no clients selected, skipping evaluation
2026-07-25 19:14:10,152 | INFO | 
2026-07-25 19:14:10,152 | INFO | [ROUND 6]
2026-07-25 19:14:10,153 | INFO | configure_fit: strategy sampled 24 clients (out of 24)
2026-07-25 19:14:12,138 | INFO | aggregate_fit: received 24 results and 0 failures
2026-07-25 19:14:18,329 | INFO | fit progress: (6, 1.3832704078674316, {'accuracy': 0.5877, 'global_ece': 0.22933168436214332, 'selected_count': 15, 'active_physical_devices': 15}, 54.31685445806943)
2026-07-25 19:14:18,329 | INFO | configure_evaluate: no clients selected, skipping evaluation
2026-07-25 19:14:18,329 | INFO | 
2026-07-25 19:14:18,329 | INFO | [ROUND 7]
2026-07-25 19:14:18,330 | INFO | configure_fit: strategy sampled 24 clients (out of 24)
2026-07-25 19:14:20,308 | INFO | aggregate_fit: received 24 results and 0 failures
2026-07-25 19:14:26,541 | INFO | fit progress: (7, 1.4622651414871215, {'accuracy': 0.4746, 'global_ece': 0.06790796135514975, 'selected_count': 15, 'active_physical_devices': 15}, 62.528957535047084)
2026-07-25 19:14:26,541 | INFO | configure_evaluate: no clients selected, skipping evaluation
2026-07-25 19:14:26,541 | INFO | 
2026-07-25 19:14:26,541 | INFO | [ROUND 8]
2026-07-25 19:14:26,542 | INFO | configure_fit: strategy sampled 24 clients (out of 24)
2026-07-25 19:14:28,467 | INFO | aggregate_fit: received 24 results and 0 failures
2026-07-25 19:14:35,096 | INFO | fit progress: (8, 1.1715311786651612, {'accuracy': 0.6348, 'global_ece': 0.19273104102462527, 'selected_count': 15, 'active_physical_devices': 15}, 71.08425467903726)
2026-07-25 19:14:35,096 | INFO | configure_evaluate: no clients selected, skipping evaluation
2026-07-25 19:14:35,096 | INFO | 
2026-07-25 19:14:35,096 | INFO | [ROUND 9]
2026-07-25 19:14:35,097 | INFO | configure_fit: strategy sampled 24 clients (out of 24)
2026-07-25 19:14:36,961 | INFO | aggregate_fit: received 24 results and 0 failures
2026-07-25 19:14:43,271 | INFO | fit progress: (9, 1.0471811611175537, {'accuracy': 0.7487, 'global_ece': 0.2963145970270037, 'selected_count': 15, 'active_physical_devices': 15}, 79.25891640596092)
2026-07-25 19:14:43,271 | INFO | configure_evaluate: no clients selected, skipping evaluation
2026-07-25 19:14:43,271 | INFO | 
2026-07-25 19:14:43,271 | INFO | [ROUND 10]
2026-07-25 19:14:43,272 | INFO | configure_fit: strategy sampled 24 clients (out of 24)
2026-07-25 19:14:45,210 | INFO | aggregate_fit: received 24 results and 0 failures
