2026-07-26 18:09:16,689 | INFO | Starting Bayesian FL source run
2026-07-26 18:09:16,689 | INFO | Flower version: 1.29.0
2026-07-26 18:09:16,689 | INFO | Method=ola dataset=mnist model=mlp
2026-07-26 18:09:16,689 | INFO | Physical devices=300 Flower virtual clients=24 client_fraction=0.0500
2026-07-26 18:09:16,689 | INFO | Output directory: /home/micl/DungNDH/micl/bayesfl_base_source/outputs/sparse_selection_ablation_mnist_extreme_a001_ub01/ola_sparse_bayesian_keep010_seed42
2026-07-26 18:09:17,791 | INFO | Loaded dataset with input_shape=(1, 28, 28) num_classes=10
2026-07-26 18:09:17,791 | INFO | Saved device/data summary to outputs/sparse_selection_ablation_mnist_extreme_a001_ub01/ola_sparse_bayesian_keep010_seed42/device_summary.csv
2026-07-26 18:09:17,792 | INFO | Initial payload arrays: [(101770,), (101770,)]
2026-07-26 18:09:17,799 | INFO | Flower client_resources={'num_cpus': 1.0, 'num_gpus': 0.25}
2026-07-26 18:09:17,908 | WARNING | DEPRECATED FEATURE: flwr.simulation.start_simulation() is deprecated.
	Instead, use the `flwr run` CLI command to start a local simulation in your Flower app, as shown for example below:

		$ flwr new  # Create a new Flower app from a template

		$ flwr run  # Run the Flower app in Simulation Mode

	Using `start_simulation()` is deprecated.

            This is a deprecated feature. It will be removed
            entirely in future versions of Flower.
        
2026-07-26 18:09:17,909 | INFO | Starting Flower simulation, config: num_rounds=200, no round_timeout
2026-07-26 18:09:20,370 | INFO | Flower VCE: Ray initialized with resources: {'CPU': 48.0, 'memory': 163752744960.0, 'node:__internal_head__': 1.0, 'GPU': 2.0, 'object_store_memory': 70179747840.0, 'accelerator_type:G': 1.0, 'node:203.249.64.186': 1.0}
2026-07-26 18:09:20,370 | INFO | Optimize your simulation with Flower VCE: https://flower.ai/docs/framework/how-to-run-simulations.html
2026-07-26 18:09:20,370 | INFO | Flower VCE: Resources for each Virtual Client: {'num_cpus': 1.0, 'num_gpus': 0.25}
2026-07-26 18:09:20,433 | INFO | Flower VCE: Creating VirtualClientEngineActorPool with 8 actors
2026-07-26 18:09:20,434 | INFO | [INIT]
2026-07-26 18:09:20,434 | INFO | Using initial global parameters provided by strategy
2026-07-26 18:09:20,434 | INFO | Starting evaluation of initial global parameters
2026-07-26 18:09:48,032 | INFO | initial parameters (loss, other metrics): 2.2839737342834474, {'accuracy': 0.1078, 'global_ece': 0.03257808776050807, 'selected_count': 0, 'active_physical_devices': 0}
2026-07-26 18:09:48,032 | INFO | 
2026-07-26 18:09:48,032 | INFO | [ROUND 1]
2026-07-26 18:09:48,035 | INFO | configure_fit: strategy sampled 24 clients (out of 24)
2026-07-26 18:09:53,640 | INFO | aggregate_fit: received 24 results and 0 failures
2026-07-26 18:10:21,184 | INFO | fit progress: (1, 2.302878458404541, {'accuracy': 0.1521, 'global_ece': 0.11426782073676586, 'selected_count': 15, 'active_physical_devices': 15}, 33.15126802294981)
2026-07-26 18:10:21,184 | INFO | configure_evaluate: no clients selected, skipping evaluation
2026-07-26 18:10:21,184 | INFO | 
2026-07-26 18:10:21,185 | INFO | [ROUND 2]
2026-07-26 18:10:21,186 | INFO | configure_fit: strategy sampled 24 clients (out of 24)
2026-07-26 18:10:24,275 | INFO | aggregate_fit: received 24 results and 0 failures
2026-07-26 18:10:51,176 | INFO | fit progress: (2, 2.0902324981689455, {'accuracy': 0.2429, 'global_ece': 0.18877201757133003, 'selected_count': 15, 'active_physical_devices': 15}, 63.14386124396697)
2026-07-26 18:10:51,177 | INFO | configure_evaluate: no clients selected, skipping evaluation
2026-07-26 18:10:51,177 | INFO | 
2026-07-26 18:10:51,177 | INFO | [ROUND 3]
2026-07-26 18:10:51,178 | INFO | configure_fit: strategy sampled 24 clients (out of 24)
2026-07-26 18:10:55,166 | INFO | aggregate_fit: received 24 results and 0 failures
2026-07-26 18:11:21,512 | INFO | fit progress: (3, 2.0395173721313475, {'accuracy': 0.3131, 'global_ece': 0.11514952111542223, 'selected_count': 15, 'active_physical_devices': 15}, 93.47987898392603)
2026-07-26 18:11:21,513 | INFO | configure_evaluate: no clients selected, skipping evaluation
2026-07-26 18:11:21,513 | INFO | 
2026-07-26 18:11:21,513 | INFO | [ROUND 4]
2026-07-26 18:11:21,514 | INFO | configure_fit: strategy sampled 24 clients (out of 24)
2026-07-26 18:11:24,861 | INFO | aggregate_fit: received 24 results and 0 failures
2026-07-26 18:11:44,011 | INFO | fit progress: (4, 2.3621295101165773, {'accuracy': 0.3858, 'global_ece': 0.17607345579713585, 'selected_count': 15, 'active_physical_devices': 15}, 115.97803331690375)
2026-07-26 18:11:44,011 | INFO | configure_evaluate: no clients selected, skipping evaluation
2026-07-26 18:11:44,011 | INFO | 
2026-07-26 18:11:44,011 | INFO | [ROUND 5]
2026-07-26 18:11:44,012 | INFO | configure_fit: strategy sampled 24 clients (out of 24)
2026-07-26 18:11:45,951 | INFO | aggregate_fit: received 24 results and 0 failures
2026-07-26 18:11:54,912 | INFO | fit progress: (5, 2.1400221252441405, {'accuracy': 0.4461, 'global_ece': 0.12259854133725166, 'selected_count': 15, 'active_physical_devices': 15}, 126.87969234993216)
2026-07-26 18:11:54,912 | INFO | configure_evaluate: no clients selected, skipping evaluation
2026-07-26 18:11:54,912 | INFO | 
2026-07-26 18:11:54,912 | INFO | [ROUND 6]
2026-07-26 18:11:54,913 | INFO | configure_fit: strategy sampled 24 clients (out of 24)
2026-07-26 18:11:57,855 | INFO | aggregate_fit: received 24 results and 0 failures
2026-07-26 18:12:10,804 | INFO | fit progress: (6, 2.7926652114868165, {'accuracy': 0.2786, 'global_ece': 0.40502402575612073, 'selected_count': 15, 'active_physical_devices': 15}, 142.7719191359356)
2026-07-26 18:12:10,805 | INFO | configure_evaluate: no clients selected, skipping evaluation
2026-07-26 18:12:10,805 | INFO | 
2026-07-26 18:12:10,805 | INFO | [ROUND 7]
2026-07-26 18:12:10,805 | INFO | configure_fit: strategy sampled 24 clients (out of 24)
2026-07-26 18:12:12,799 | INFO | aggregate_fit: received 24 results and 0 failures
2026-07-26 18:12:25,674 | INFO | fit progress: (7, 2.469718569564819, {'accuracy': 0.3524, 'global_ece': 0.26653250962644814, 'selected_count': 15, 'active_physical_devices': 15}, 157.64119123795535)
2026-07-26 18:12:25,674 | INFO | configure_evaluate: no clients selected, skipping evaluation
2026-07-26 18:12:25,674 | INFO | 
2026-07-26 18:12:25,674 | INFO | [ROUND 8]
2026-07-26 18:12:25,675 | INFO | configure_fit: strategy sampled 24 clients (out of 24)
2026-07-26 18:12:28,253 | INFO | aggregate_fit: received 24 results and 0 failures
2026-07-26 18:12:40,457 | INFO | fit progress: (8, 1.2542537336349486, {'accuracy': 0.5383, 'global_ece': 0.05878603850007058, 'selected_count': 15, 'active_physical_devices': 15}, 172.42453642492183)
2026-07-26 18:12:40,457 | INFO | configure_evaluate: no clients selected, skipping evaluation
2026-07-26 18:12:40,457 | INFO | 
2026-07-26 18:12:40,457 | INFO | [ROUND 9]
2026-07-26 18:12:40,459 | INFO | configure_fit: strategy sampled 24 clients (out of 24)
2026-07-26 18:12:44,780 | INFO | aggregate_fit: received 24 results and 0 failures
2026-07-26 18:12:57,971 | INFO | fit progress: (9, 2.9813642459869385, {'accuracy': 0.2766, 'global_ece': 0.4919261849611997, 'selected_count': 15, 'active_physical_devices': 15}, 189.9386044119019)
2026-07-26 18:12:57,971 | INFO | configure_evaluate: no clients selected, skipping evaluation
2026-07-26 18:12:57,971 | INFO | 
2026-07-26 18:12:57,972 | INFO | [ROUND 10]
2026-07-26 18:12:57,972 | INFO | configure_fit: strategy sampled 24 clients (out of 24)
2026-07-26 18:13:01,500 | INFO | aggregate_fit: received 24 results and 0 failures
2026-07-26 18:13:28,926 | INFO | fit progress: (10, 2.2878227851867674, {'accuracy': 0.3368, 'global_ece': 0.3177163565382361, 'selected_count': 15, 'active_physical_devices': 15}, 220.89352102694102)
