schema_version,run_id,round,physical_client_id,virtual_client_id,selected,selected_count,selection_policy,selection_score,selection_probability,selection_reason,num_examples,label_entropy,dominant_label,kl_to_global_label_distribution,distance_m,angle_rad,channel_gain,channel_snr_db,pathloss_db,rate_mbps,delay_ms,energy_j,outage
bayesfl_observability_v1,ola_sparse_bayesian_update_snr_keep005_seed42,1,24,1,1,10,random,,0.0333333333333,random_uniform,143,0.03835078340871136,6,2.278067287918738,413.5419178369083,3.5761099207991176,,,,,,,
bayesfl_observability_v1,ola_sparse_bayesian_update_snr_keep005_seed42,1,30,2,1,10,random,,0.0333333333333,random_uniform,189,0.11251593411963928,3,2.1691882529070243,247.4723068152236,0.33109398170456106,,,,,,,
bayesfl_observability_v1,ola_sparse_bayesian_update_snr_keep005_seed42,1,119,9,1,10,random,,0.0333333333333,random_uniform,5,-0.0,1,2.185987945410232,462.198729846986,1.4919467448214077,,,,,,,
bayesfl_observability_v1,ola_sparse_bayesian_update_snr_keep005_seed42,1,154,12,1,10,random,,0.0333333333333,random_uniform,211,-0.0,5,2.4040642619438994,353.31588455617657,1.9443289530259302,,,,,,,
bayesfl_observability_v1,ola_sparse_bayesian_update_snr_keep005_seed42,1,166,13,1,10,random,,0.0333333333333,random_uniform,12,-0.0,9,2.311121424016332,492.81797518905296,3.986647168342786,,,,,,,
bayesfl_observability_v1,ola_sparse_bayesian_update_snr_keep005_seed42,1,174,13,1,10,random,,0.0333333333333,random_uniform,7,-0.0,7,2.259365973874069,178.45550546165217,0.7761383914779828,,,,,,,
bayesfl_observability_v1,ola_sparse_bayesian_update_snr_keep005_seed42,1,186,14,1,10,random,,0.0333333333333,random_uniform,15,-0.0,0,2.3155014849272724,481.3553947592233,1.5623700394087605,,,,,,,
bayesfl_observability_v1,ola_sparse_bayesian_update_snr_keep005_seed42,1,241,19,1,10,random,,0.0333333333333,random_uniform,263,-0.0,3,2.28098669344155,547.0850924910858,2.779182278604292,,,,,,,
bayesfl_observability_v1,ola_sparse_bayesian_update_snr_keep005_seed42,1,256,20,1,10,random,,0.0333333333333,random_uniform,1944,-0.0,7,2.259365973874069,527.4188185003038,1.6729914705643931,,,,,,,
bayesfl_observability_v1,ola_sparse_bayesian_update_snr_keep005_seed42,1,272,21,1,10,random,,0.0333333333333,random_uniform,5,-0.0,3,2.28098669344155,473.3454255951759,3.100589203174686,,,,,,,
bayesfl_observability_v1,ola_sparse_bayesian_update_snr_keep005_seed42,2,53,4,1,10,random,,0.0333333333333,random_uniform,5,-0.0,1,2.185987945410232,385.15233525000343,4.982057395930648,,,,,,,
bayesfl_observability_v1,ola_sparse_bayesian_update_snr_keep005_seed42,2,61,4,1,10,random,,0.0333333333333,random_uniform,22,0.6749754468353846,4,1.6494434870100037,443.8143499745043,5.185910990858567,,,,,,,
bayesfl_observability_v1,ola_sparse_bayesian_update_snr_keep005_seed42,2,83,6,1,10,random,,0.0333333333333,random_uniform,5,-0.0,2,2.3096097079310103,530.5836903660695,2.0093833430662467,,,,,,,
bayesfl_observability_v1,ola_sparse_bayesian_update_snr_keep005_seed42,2,112,9,1,10,random,,0.0333333333333,random_uniform,274,0.6380234190705671,0,1.7071932081451786,479.9929787701995,1.7280492386568027,,,,,,,
bayesfl_observability_v1,ola_sparse_bayesian_update_snr_keep005_seed42,2,137,11,1,10,random,,0.0333333333333,random_uniform,1391,0.4894446998248819,4,1.8360470402137496,523.1949217261263,1.643351120041765,,,,,,,
bayesfl_observability_v1,ola_sparse_bayesian_update_snr_keep005_seed42,2,158,12,1,10,random,,0.0333333333333,random_uniform,60,-0.0,4,2.3292713582565514,386.08390679380824,1.4119042331237421,,,,,,,
bayesfl_observability_v1,ola_sparse_bayesian_update_snr_keep005_seed42,2,169,13,1,10,random,,0.0333333333333,random_uniform,451,0.1943962524494061,3,2.083642497777394,277.9408552749002,3.043563931738982,,,,,,,
bayesfl_observability_v1,ola_sparse_bayesian_update_snr_keep005_seed42,2,178,14,1,10,random,,0.0333333333333,random_uniform,5,-0.0,7,2.259365973874069,512.7351539524458,5.953113087456182,,,,,,,
bayesfl_observability_v1,ola_sparse_bayesian_update_snr_keep005_seed42,2,186,14,1,10,random,,0.0333333333333,random_uniform,15,-0.0,0,2.3155014849272724,481.3553947592233,1.5623700394087605,,,,,,,
bayesfl_observability_v1,ola_sparse_bayesian_update_snr_keep005_seed42,2,247,19,1,10,random,,0.0333333333333,random_uniform,85,-0.0,7,2.259365973874069,485.30777624160794,4.015726156723911,,,,,,,
bayesfl_observability_v1,ola_sparse_bayesian_update_snr_keep005_seed42,3,30,2,1,10,random,,0.0333333333333,random_uniform,189,0.11251593411963928,3,2.1691882529070243,247.4723068152236,0.33109398170456106,,,,,,,
bayesfl_observability_v1,ola_sparse_bayesian_update_snr_keep005_seed42,3,82,6,1,10,random,,0.0333333333333,random_uniform,5,-0.0,7,2.259365973874069,522.2747400291731,2.145992916681383,,,,,,,
bayesfl_observability_v1,ola_sparse_bayesian_update_snr_keep005_seed42,3,141,11,1,10,random,,0.0333333333333,random_uniform,5,-0.0,6,2.3163460082440825,401.09643414160416,2.869583829181718,,,,,,,
bayesfl_observability_v1,ola_sparse_bayesian_update_snr_keep005_seed42,3,155,12,1,10,random,,0.0333333333333,random_uniform,5,-0.0,5,2.4040642619438994,364.07798553100133,4.510246561176719,,,,,,,
bayesfl_observability_v1,ola_sparse_bayesian_update_snr_keep005_seed42,3,194,15,1,10,random,,0.0333333333333,random_uniform,848,-0.0,3,2.28098669344155,372.73179401533986,4.160249863749864,,,,,,,
bayesfl_observability_v1,ola_sparse_bayesian_update_snr_keep005_seed42,3,203,16,1,10,random,,0.0333333333333,random_uniform,5,-0.0,1,2.185987945410232,520.0017289324702,5.54684421320646,,,,,,,
bayesfl_observability_v1,ola_sparse_bayesian_update_snr_keep005_seed42,3,249,19,1,10,random,,0.0333333333333,random_uniform,5,-0.0,9,2.311121424016332,442.00811601762734,3.1223736420174864,,,,,,,
bayesfl_observability_v1,ola_sparse_bayesian_update_snr_keep005_seed42,3,261,20,1,10,random,,0.0333333333333,random_uniform,23,-0.0,5,2.4040642619438994,90.27863004855585,5.688976132692893,,,,,,,
bayesfl_observability_v1,ola_sparse_bayesian_update_snr_keep005_seed42,3,264,21,1,10,random,,0.0333333333333,random_uniform,5,-0.0,9,2.311121424016332,84.75662840573435,2.8667719852171194,,,,,,,
bayesfl_observability_v1,ola_sparse_bayesian_update_snr_keep005_seed42,3,274,21,1,10,random,,0.0333333333333,random_uniform,71,0.4293230219306162,0,1.8855046074718962,396.887292097371,2.7539391343520725,,,,,,,
